row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
20492,1719,2702,4.0,823,positive,4,3.934238280140562,"{""strongly negative"": 0.000264, ""negative"": 0.002529, ""negative or neutral"": 0.070175, ""positive"": 0.916768, ""strongly positive"": 0.010264}",0.000264,0.002529,0.070175,0.916768,0.010264
20493,3076,945,5.0,705,positive,4,3.668918300361838,"{""strongly negative"": 0.000185, ""negative"": 0.003673, ""negative or neutral"": 0.32454, ""positive"": 0.670243, ""strongly positive"": 0.001359}",0.000185,0.003673,0.32454,0.670243,0.001359
20494,614,449,4.0,1300,positive,4,3.810435280567617,"{""strongly negative"": 0.000142, ""negative"": 0.002085, ""negative or neutral"": 0.186505, ""positive"": 0.809734, ""strongly positive"": 0.001535}",0.000142,0.002085,0.186505,0.809734,0.001535
20495,2070,1988,5.0,51,positive,4,3.76830281499133,"{""strongly negative"": 0.000108, ""negative"": 0.001107, ""negative or neutral"": 0.230584, ""positive"": 0.766777, ""strongly positive"": 0.001425}",0.000108,0.001107,0.230584,0.766777,0.001425
20496,4033,886,4.0,13,negative or neutral,3,2.971755141887116,"{""strongly negative"": 0.000478, ""negative"": 0.106061, ""negative or neutral"": 0.815088, ""positive"": 0.077974, ""strongly positive"": 0.000399}",0.000478,0.106061,0.815088,0.077974,0.000399
20497,3661,88,4.0,156,positive,4,3.721699506713776,"{""strongly negative"": 0.000272, ""negative"": 0.005752, ""negative or neutral"": 0.267599, ""positive"": 0.724758, ""strongly positive"": 0.001619}",0.000272,0.005752,0.267599,0.724758,0.001619
20498,5463,1579,4.0,122,positive,4,3.893935802800115,"{""strongly negative"": 0.00012, ""negative"": 0.000714, ""negative or neutral"": 0.106923, ""positive"": 0.889593, ""strongly positive"": 0.002649}",0.00012,0.000714,0.106923,0.889593,0.002649
20499,65,2487,5.0,240,positive,4,3.916663602925837,"{""strongly negative"": 0.000403, ""negative"": 0.005641, ""negative or neutral"": 0.080551, ""positive"": 0.9037, ""strongly positive"": 0.009705}",0.000403,0.005641,0.080551,0.9037,0.009705
20500,5383,1295,5.0,222,positive,4,3.9694575253524818,"{""strongly negative"": 0.000247, ""negative"": 0.001519, ""negative or neutral"": 0.0438, ""positive"": 0.937398, ""strongly positive"": 0.017036}",0.000247,0.001519,0.0438,0.937398,0.017036
20501,5476,1753,4.0,126,negative or neutral,3,3.346846924512647,"{""strongly negative"": 0.000583, ""negative"": 0.065791, ""negative or neutral"": 0.521823, ""positive"": 0.409801, ""strongly positive"": 0.002002}",0.000583,0.065791,0.521823,0.409801,0.002002
20502,1538,1060,4.0,28,positive,4,3.940502750017913,"{""strongly negative"": 0.000249, ""negative"": 0.002328, ""negative or neutral"": 0.062775, ""positive"": 0.925967, ""strongly positive"": 0.008681}",0.000249,0.002328,0.062775,0.925967,0.008681
20503,3776,2235,5.0,52,positive,4,3.96390097370022,"{""strongly negative"": 0.000201, ""negative"": 0.001506, ""negative or neutral"": 0.048427, ""positive"": 0.933922, ""strongly positive"": 0.015943}",0.000201,0.001506,0.048427,0.933922,0.015943
20504,1168,1391,5.0,111,positive,4,4.107520354620647,"{""strongly negative"": 0.000873, ""negative"": 0.002745, ""negative or neutral"": 0.016425, ""positive"": 0.8479, ""strongly positive"": 0.132056}",0.000873,0.002745,0.016425,0.8479,0.132056
20505,4260,2331,4.0,338,positive,4,3.800712192503852,"{""strongly negative"": 0.000178, ""negative"": 0.002661, ""negative or neutral"": 0.195344, ""positive"": 0.799902, ""strongly positive"": 0.001914}",0.000178,0.002661,0.195344,0.799902,0.001914
20506,3966,2331,5.0,376,positive,4,3.722993480798322,"{""strongly negative"": 0.000293, ""negative"": 0.003575, ""negative or neutral"": 0.271675, ""positive"": 0.72176, ""strongly positive"": 0.002697}",0.000293,0.003575,0.271675,0.72176,0.002697
20507,1414,3354,5.0,63,positive,4,3.817493574344553,"{""strongly negative"": 0.000238, ""negative"": 0.00253, ""negative or neutral"": 0.180326, ""positive"": 0.813311, ""strongly positive"": 0.003595}",0.000238,0.00253,0.180326,0.813311,0.003595
20508,3403,285,3.0,60,negative or neutral,3,3.0489272358827293,"{""strongly negative"": 0.000692, ""negative"": 0.144107, ""negative or neutral"": 0.661885, ""positive"": 0.192215, ""strongly positive"": 0.001101}",0.000692,0.144107,0.661885,0.192215,0.001101
20509,999,2092,1.0,100,negative,2,2.0885997011791915,"{""strongly negative"": 0.004988, ""negative"": 0.905559, ""negative or neutral"": 0.085714, ""positive"": 0.003342, ""strongly positive"": 0.000397}",0.004988,0.905559,0.085714,0.003342,0.000397
20510,616,3249,5.0,89,positive,4,4.053640789061319,"{""strongly negative"": 0.000888, ""negative"": 0.004216, ""negative or neutral"": 0.038251, ""positive"": 0.853657, ""strongly positive"": 0.102988}",0.000888,0.004216,0.038251,0.853657,0.102988
20511,4072,2354,5.0,300,positive,4,3.775749604566954,"{""strongly negative"": 0.00026, ""negative"": 0.00268, ""negative or neutral"": 0.221433, ""positive"": 0.772306, ""strongly positive"": 0.003322}",0.00026,0.00268,0.221433,0.772306,0.003322
20512,4786,2452,3.0,137,negative or neutral,3,3.4317035123240203,"{""strongly negative"": 0.000595, ""negative"": 0.023108, ""negative or neutral"": 0.521513, ""positive"": 0.453568, ""strongly positive"": 0.001217}",0.000595,0.023108,0.521513,0.453568,0.001217
20513,533,421,5.0,69,positive,4,4.360698942095041,"{""strongly negative"": 0.006038, ""negative"": 0.011292, ""negative or neutral"": 0.027348, ""positive"": 0.526575, ""strongly positive"": 0.428746}",0.006038,0.011292,0.027348,0.526575,0.428746
20514,987,2287,4.0,66,positive,4,3.963862373493612,"{""strongly negative"": 0.000495, ""negative"": 0.001378, ""negative or neutral"": 0.042184, ""positive"": 0.945659, ""strongly positive"": 0.010285}",0.000495,0.001378,0.042184,0.945659,0.010285
20515,2610,2477,5.0,278,negative or neutral,3,3.396215007524006,"{""strongly negative"": 0.000818, ""negative"": 0.023646, ""negative or neutral"": 0.556806, ""positive"": 0.415963, ""strongly positive"": 0.002767}",0.000818,0.023646,0.556806,0.415963,0.002767
20516,909,2064,4.0,4,positive,4,4.34762721916195,"{""strongly negative"": 0.001544, ""negative"": 0.002422, ""negative or neutral"": 0.01142, ""positive"": 0.616088, ""strongly positive"": 0.368525}",0.001544,0.002422,0.01142,0.616088,0.368525
20517,1230,3267,3.0,35,positive,4,3.956069576466689,"{""strongly negative"": 0.000386, ""negative"": 0.002945, ""negative or neutral"": 0.051157, ""positive"": 0.931235, ""strongly positive"": 0.014276}",0.000386,0.002945,0.051157,0.931235,0.014276
20518,1579,3400,5.0,167,positive,4,3.799988998740446,"{""strongly negative"": 0.000298, ""negative"": 0.003334, ""negative or neutral"": 0.196665, ""positive"": 0.795489, ""strongly positive"": 0.004215}",0.000298,0.003334,0.196665,0.795489,0.004215
20519,1303,860,5.0,30,positive,4,4.120809840620495,"{""strongly negative"": 0.000737, ""negative"": 0.000897, ""negative or neutral"": 0.008104, ""positive"": 0.857341, ""strongly positive"": 0.13292}",0.000737,0.000897,0.008104,0.857341,0.13292
20520,1616,1059,4.0,205,positive,4,3.954270239220932,"{""strongly negative"": 0.000301, ""negative"": 0.003602, ""negative or neutral"": 0.053411, ""positive"": 0.926898, ""strongly positive"": 0.015788}",0.000301,0.003602,0.053411,0.926898,0.015788
20521,4369,2548,2.0,323,negative or neutral,3,2.792382520565297,"{""strongly negative"": 0.001078, ""negative"": 0.268975, ""negative or neutral"": 0.667124, ""positive"": 0.062132, ""strongly positive"": 0.000691}",0.001078,0.268975,0.667124,0.062132,0.000691
20522,4451,1604,5.0,241,positive,4,3.718823332477768,"{""strongly negative"": 0.0001, ""negative"": 0.00401, ""negative or neutral"": 0.273733, ""positive"": 0.721278, ""strongly positive"": 0.000878}",0.0001,0.00401,0.273733,0.721278,0.000878
20523,5449,2392,4.0,108,positive,4,3.949543047725456,"{""strongly negative"": 0.000214, ""negative"": 0.001104, ""negative or neutral"": 0.055377, ""positive"": 0.935537, ""strongly positive"": 0.007769}",0.000214,0.001104,0.055377,0.935537,0.007769
20524,1743,1459,5.0,192,positive,4,4.064622785313986,"{""strongly negative"": 0.001601, ""negative"": 0.007024, ""negative or neutral"": 0.035767, ""positive"": 0.836367, ""strongly positive"": 0.119241}",0.001601,0.007024,0.035767,0.836367,0.119241
20525,1290,3029,5.0,253,positive,4,3.988877500742092,"{""strongly negative"": 0.000182, ""negative"": 0.000639, ""negative or neutral"": 0.02841, ""positive"": 0.951655, ""strongly positive"": 0.019113}",0.000182,0.000639,0.02841,0.951655,0.019113
20526,2816,773,3.0,24,positive,4,3.904430147667881,"{""strongly negative"": 0.000622, ""negative"": 0.004576, ""negative or neutral"": 0.093793, ""positive"": 0.891767, ""strongly positive"": 0.009242}",0.000622,0.004576,0.093793,0.891767,0.009242
20527,4079,137,5.0,26,positive,4,3.971469834592426,"{""strongly negative"": 0.000311, ""negative"": 0.002621, ""negative or neutral"": 0.042835, ""positive"": 0.933754, ""strongly positive"": 0.020479}",0.000311,0.002621,0.042835,0.933754,0.020479
20528,5199,452,5.0,550,positive,4,3.929731824900955,"{""strongly negative"": 0.00016, ""negative"": 0.001143, ""negative or neutral"": 0.073788, ""positive"": 0.918623, ""strongly positive"": 0.006286}",0.00016,0.001143,0.073788,0.918623,0.006286
20529,539,2062,5.0,123,positive,4,3.831028732456616,"{""strongly negative"": 0.000167, ""negative"": 0.002875, ""negative or neutral"": 0.166583, ""positive"": 0.82651, ""strongly positive"": 0.003864}",0.000167,0.002875,0.166583,0.82651,0.003864
20530,4577,1849,5.0,14,negative or neutral,3,3.0249342803726904,"{""strongly negative"": 0.000434, ""negative"": 0.061116, ""negative or neutral"": 0.852082, ""positive"": 0.085817, ""strongly positive"": 0.000551}",0.000434,0.061116,0.852082,0.085817,0.000551
20531,1315,3151,5.0,68,strongly positive,5,4.502671376452781,"{""strongly negative"": 0.00159, ""negative"": 0.002035, ""negative or neutral"": 0.006282, ""positive"": 0.472301, ""strongly positive"": 0.517792}",0.00159,0.002035,0.006282,0.472301,0.517792
20532,736,2605,4.0,204,positive,4,3.973145320895128,"{""strongly negative"": 0.000284, ""negative"": 0.001897, ""negative or neutral"": 0.039475, ""positive"": 0.941076, ""strongly positive"": 0.017268}",0.000284,0.001897,0.039475,0.941076,0.017268
20533,2791,20,5.0,517,positive,4,3.793763283305452,"{""strongly negative"": 0.000211, ""negative"": 0.003138, ""negative or neutral"": 0.203, ""positive"": 0.789979, ""strongly positive"": 0.003672}",0.000211,0.003138,0.203,0.789979,0.003672
20534,2626,615,1.0,220,negative,2,2.2660210141912103,"{""strongly negative"": 0.003038, ""negative"": 0.739809, ""negative or neutral"": 0.245563, ""positive"": 0.011272, ""strongly positive"": 0.000317}",0.003038,0.739809,0.245563,0.011272,0.000317
20535,4009,3361,4.0,356,negative or neutral,3,3.42929023468605,"{""strongly negative"": 0.000101, ""negative"": 0.006257, ""negative or neutral"": 0.558497, ""positive"": 0.434538, ""strongly positive"": 0.000606}",0.000101,0.006257,0.558497,0.434538,0.000606
20536,2142,193,5.0,205,positive,4,3.9214688478678,"{""strongly negative"": 0.00019, ""negative"": 0.002707, ""negative or neutral"": 0.084917, ""positive"": 0.899816, ""strongly positive"": 0.01237}",0.00019,0.002707,0.084917,0.899816,0.01237
20537,344,607,5.0,94,positive,4,4.197105115279555,"{""strongly negative"": 0.001194, ""negative"": 0.003003, ""negative or neutral"": 0.019304, ""positive"": 0.750502, ""strongly positive"": 0.225997}",0.001194,0.003003,0.019304,0.750502,0.225997
20538,4049,987,4.0,61,positive,4,3.6315715809178073,"{""strongly negative"": 0.000229, ""negative"": 0.010711, ""negative or neutral"": 0.347406, ""positive"": 0.640566, ""strongly positive"": 0.001088}",0.000229,0.010711,0.347406,0.640566,0.001088
20539,3968,3427,5.0,100,positive,4,3.98040401385515,"{""strongly negative"": 0.000306, ""negative"": 0.001492, ""negative or neutral"": 0.031108, ""positive"": 0.951682, ""strongly positive"": 0.015413}",0.000306,0.001492,0.031108,0.951682,0.015413
20540,2696,2791,4.0,290,positive,4,3.5315612170888926,"{""strongly negative"": 9.3e-05, ""negative"": 0.002046, ""negative or neutral"": 0.464596, ""positive"": 0.532737, ""strongly positive"": 0.000528}",9.3e-05,0.002046,0.464596,0.532737,0.000528
20541,3599,1672,5.0,98,positive,4,4.03242772561498,"{""strongly negative"": 0.000713, ""negative"": 0.002591, ""negative or neutral"": 0.022415, ""positive"": 0.912117, ""strongly positive"": 0.062164}",0.000713,0.002591,0.022415,0.912117,0.062164
20542,3464,1321,4.0,263,positive,4,3.4947960033314303,"{""strongly negative"": 0.000324, ""negative"": 0.010323, ""negative or neutral"": 0.485102, ""positive"": 0.502736, ""strongly positive"": 0.001515}",0.000324,0.010323,0.485102,0.502736,0.001515
20543,5502,3463,5.0,287,positive,4,3.988298883457901,"{""strongly negative"": 0.000372, ""negative"": 0.001867, ""negative or neutral"": 0.033924, ""positive"": 0.936761, ""strongly positive"": 0.027075}",0.000372,0.001867,0.033924,0.936761,0.027075
20544,986,2087,4.0,600,positive,4,3.898641181498533,"{""strongly negative"": 0.000168, ""negative"": 0.001473, ""negative or neutral"": 0.101498, ""positive"": 0.893273, ""strongly positive"": 0.003589}",0.000168,0.001473,0.101498,0.893273,0.003589
20545,1436,29,5.0,163,positive,4,3.949174302979373,"{""strongly negative"": 0.000648, ""negative"": 0.004988, ""negative or neutral"": 0.064854, ""positive"": 0.903561, ""strongly positive"": 0.025949}",0.000648,0.004988,0.064854,0.903561,0.025949
20546,662,916,5.0,154,positive,4,4.049070396053139,"{""strongly negative"": 0.000935, ""negative"": 0.004748, ""negative or neutral"": 0.034991, ""positive"": 0.862963, ""strongly positive"": 0.096363}",0.000935,0.004748,0.034991,0.862963,0.096363
20547,3815,2742,5.0,118,positive,4,4.036283509107307,"{""strongly negative"": 0.000707, ""negative"": 0.002548, ""negative or neutral"": 0.020277, ""positive"": 0.912688, ""strongly positive"": 0.063779}",0.000707,0.002548,0.020277,0.912688,0.063779
20548,3189,1127,5.0,51,positive,4,3.9049611462978646,"{""strongly negative"": 0.000181, ""negative"": 0.00185, ""negative or neutral"": 0.098351, ""positive"": 0.892061, ""strongly positive"": 0.007556}",0.000181,0.00185,0.098351,0.892061,0.007556
20549,960,2669,3.0,84,positive,4,3.693994167158962,"{""strongly negative"": 0.000158, ""negative"": 0.003425, ""negative or neutral"": 0.300281, ""positive"": 0.694537, ""strongly positive"": 0.001599}",0.000158,0.003425,0.300281,0.694537,0.001599
20550,1261,3184,4.0,73,positive,4,3.917160191922449,"{""strongly negative"": 0.000726, ""negative"": 0.005757, ""negative or neutral"": 0.087317, ""positive"": 0.888031, ""strongly positive"": 0.018169}",0.000726,0.005757,0.087317,0.888031,0.018169
20551,4157,1059,3.0,77,positive,4,3.770233840550645,"{""strongly negative"": 0.000236, ""negative"": 0.006615, ""negative or neutral"": 0.219155, ""positive"": 0.770666, ""strongly positive"": 0.003328}",0.000236,0.006615,0.219155,0.770666,0.003328
20552,4735,1045,5.0,41,positive,4,4.2148132649599575,"{""strongly negative"": 0.000569, ""negative"": 0.001649, ""negative or neutral"": 0.01379, ""positive"": 0.750383, ""strongly positive"": 0.233609}",0.000569,0.001649,0.01379,0.750383,0.233609
20553,5041,2310,1.0,92,strongly negative,1,1.3857401832938194,"{""strongly negative"": 0.630534, ""negative"": 0.359052, ""negative or neutral"": 0.006707, ""positive"": 0.001554, ""strongly positive"": 0.002153}",0.630534,0.359052,0.006707,0.001554,0.002153
20554,108,3267,4.0,63,positive,4,3.951184104778804,"{""strongly negative"": 0.000583, ""negative"": 0.003829, ""negative or neutral"": 0.056249, ""positive"": 0.922498, ""strongly positive"": 0.01684}",0.000583,0.003829,0.056249,0.922498,0.01684
20555,856,3231,5.0,985,positive,4,3.675925670133438,"{""strongly negative"": 0.000318, ""negative"": 0.007482, ""negative or neutral"": 0.310298, ""positive"": 0.679758, ""strongly positive"": 0.002143}",0.000318,0.007482,0.310298,0.679758,0.002143
20556,3072,1941,5.0,251,positive,4,3.922415789711522,"{""strongly negative"": 0.000269, ""negative"": 0.002, ""negative or neutral"": 0.080918, ""positive"": 0.908674, ""strongly positive"": 0.00814}",0.000269,0.002,0.080918,0.908674,0.00814
20557,4358,2621,3.0,210,negative or neutral,3,3.437398924783338,"{""strongly negative"": 0.000383, ""negative"": 0.017337, ""negative or neutral"": 0.528164, ""positive"": 0.452729, ""strongly positive"": 0.001387}",0.000383,0.017337,0.528164,0.452729,0.001387
20558,3357,2116,2.0,89,negative or neutral,3,3.198358442197786,"{""strongly negative"": 0.000264, ""negative"": 0.013251, ""negative or neutral"": 0.774981, ""positive"": 0.21087, ""strongly positive"": 0.000634}",0.000264,0.013251,0.774981,0.21087,0.000634
20559,1543,1150,3.0,45,negative or neutral,3,2.748941741301678,"{""strongly negative"": 0.001518, ""negative"": 0.375777, ""negative or neutral"": 0.49638, ""positive"": 0.124895, ""strongly positive"": 0.00143}",0.001518,0.375777,0.49638,0.124895,0.00143
20560,4157,1661,2.0,69,negative,2,2.380918438371737,"{""strongly negative"": 0.001656, ""negative"": 0.633153, ""negative or neutral"": 0.348319, ""positive"": 0.016359, ""strongly positive"": 0.000513}",0.001656,0.633153,0.348319,0.016359,0.000513
20561,2840,1416,5.0,189,positive,4,4.014959432533942,"{""strongly negative"": 0.000564, ""negative"": 0.00199, ""negative or neutral"": 0.025512, ""positive"": 0.92579, ""strongly positive"": 0.046144}",0.000564,0.00199,0.025512,0.92579,0.046144
20562,1256,597,4.0,249,positive,4,3.818451932616881,"{""strongly negative"": 0.0001, ""negative"": 0.001721, ""negative or neutral"": 0.179581, ""positive"": 0.816822, ""strongly positive"": 0.001776}",0.0001,0.001721,0.179581,0.816822,0.001776
20563,2808,1591,4.0,21,positive,4,3.94445566428476,"{""strongly negative"": 0.000215, ""negative"": 0.002601, ""negative or neutral"": 0.060221, ""positive"": 0.926443, ""strongly positive"": 0.010521}",0.000215,0.002601,0.060221,0.926443,0.010521
20564,5306,3285,5.0,159,positive,4,4.181180647981819,"{""strongly negative"": 0.00063, ""negative"": 0.001988, ""negative or neutral"": 0.01355, ""positive"": 0.783235, ""strongly positive"": 0.200597}",0.00063,0.001988,0.01355,0.783235,0.200597
20565,5355,1800,5.0,218,positive,4,3.953329949697945,"{""strongly negative"": 0.000261, ""negative"": 0.001636, ""negative or neutral"": 0.054918, ""positive"": 0.930884, ""strongly positive"": 0.012302}",0.000261,0.001636,0.054918,0.930884,0.012302
20566,3615,421,4.0,43,positive,4,3.7247895582113415,"{""strongly negative"": 0.001057, ""negative"": 0.014961, ""negative or neutral"": 0.247979, ""positive"": 0.730144, ""strongly positive"": 0.00586}",0.001057,0.014961,0.247979,0.730144,0.00586
20567,5280,2692,5.0,59,strongly positive,5,4.703717466443777,"{""strongly negative"": 0.003744, ""negative"": 0.006105, ""negative or neutral"": 0.008258, ""positive"": 0.246476, ""strongly positive"": 0.735418}",0.003744,0.006105,0.008258,0.246476,0.735418
20568,956,1342,4.0,212,negative or neutral,3,3.4022242401260883,"{""strongly negative"": 0.000457, ""negative"": 0.015457, ""negative or neutral"": 0.566546, ""positive"": 0.416483, ""strongly positive"": 0.001056}",0.000457,0.015457,0.566546,0.416483,0.001056
20569,5268,561,5.0,350,positive,4,3.9462017531041056,"{""strongly negative"": 0.00017, ""negative"": 0.001215, ""negative or neutral"": 0.059431, ""positive"": 0.930611, ""strongly positive"": 0.008573}",0.00017,0.001215,0.059431,0.930611,0.008573
20570,1361,2224,5.0,92,positive,4,3.951516540488228,"{""strongly negative"": 0.000438, ""negative"": 0.004322, ""negative or neutral"": 0.063813, ""positive"": 0.906139, ""strongly positive"": 0.025288}",0.000438,0.004322,0.063813,0.906139,0.025288
20571,4892,3390,5.0,270,positive,4,3.746327591623413,"{""strongly negative"": 0.000271, ""negative"": 0.005896, ""negative or neutral"": 0.2449, ""positive"": 0.7451, ""strongly positive"": 0.003833}",0.000271,0.005896,0.2449,0.7451,0.003833
20572,2634,1266,3.0,173,negative,2,2.057168303814251,"{""strongly negative"": 0.014233, ""negative"": 0.919696, ""negative or neutral"": 0.061399, ""positive"": 0.004013, ""strongly positive"": 0.000658}",0.014233,0.919696,0.061399,0.004013,0.000658
20573,1909,1320,4.0,155,positive,4,3.713748915324686,"{""strongly negative"": 0.000294, ""negative"": 0.005214, ""negative or neutral"": 0.277084, ""positive"": 0.715266, ""strongly positive"": 0.002142}",0.000294,0.005214,0.277084,0.715266,0.002142
20574,4012,2234,4.0,40,positive,4,3.864181862445548,"{""strongly negative"": 0.000489, ""negative"": 0.012933, ""negative or neutral"": 0.116004, ""positive"": 0.863056, ""strongly positive"": 0.007518}",0.000489,0.012933,0.116004,0.863056,0.007518
20575,2745,687,5.0,130,positive,4,4.012354717822745,"{""strongly negative"": 0.000489, ""negative"": 0.001533, ""negative or neutral"": 0.024707, ""positive"": 0.931676, ""strongly positive"": 0.041595}",0.000489,0.001533,0.024707,0.931676,0.041595
20576,2353,2128,4.0,160,positive,4,3.953100695609464,"{""strongly negative"": 0.000204, ""negative"": 0.001252, ""negative or neutral"": 0.050443, ""positive"": 0.941441, ""strongly positive"": 0.00666}",0.000204,0.001252,0.050443,0.941441,0.00666
20577,1641,849,4.0,15,positive,4,3.884265534230508,"{""strongly negative"": 0.000502, ""negative"": 0.002924, ""negative or neutral"": 0.118014, ""positive"": 0.868924, ""strongly positive"": 0.009635}",0.000502,0.002924,0.118014,0.868924,0.009635
20578,2574,2605,5.0,272,positive,4,3.580016035499284,"{""strongly negative"": 0.0003, ""negative"": 0.008844, ""negative or neutral"": 0.40356, ""positive"": 0.585133, ""strongly positive"": 0.002163}",0.0003,0.008844,0.40356,0.585133,0.002163
20579,5498,28,3.0,253,negative or neutral,3,3.19201885611983,"{""strongly negative"": 0.000847, ""negative"": 0.081462, ""negative or neutral"": 0.643774, ""positive"": 0.272655, ""strongly positive"": 0.00126}",0.000847,0.081462,0.643774,0.272655,0.00126
20580,381,354,5.0,248,positive,4,3.969299595846678,"{""strongly negative"": 0.000233, ""negative"": 0.00123, ""negative or neutral"": 0.038879, ""positive"": 0.948318, ""strongly positive"": 0.011339}",0.000233,0.00123,0.038879,0.948318,0.011339
20581,4356,3552,4.0,37,positive,4,4.093171212763991,"{""strongly negative"": 0.000898, ""negative"": 0.004258, ""negative or neutral"": 0.027058, ""positive"": 0.836344, ""strongly positive"": 0.131441}",0.000898,0.004258,0.027058,0.836344,0.131441
20582,5160,2581,5.0,117,positive,4,4.022605601523537,"{""strongly negative"": 0.000383, ""negative"": 0.0015, ""negative or neutral"": 0.017923, ""positive"": 0.935516, ""strongly positive"": 0.044678}",0.000383,0.0015,0.017923,0.935516,0.044678
20583,4451,1594,5.0,106,positive,4,3.8712194288818864,"{""strongly negative"": 0.000118, ""negative"": 0.001887, ""negative or neutral"": 0.12636, ""positive"": 0.869927, ""strongly positive"": 0.001708}",0.000118,0.001887,0.12636,0.869927,0.001708
20584,3255,3327,4.0,794,positive,4,3.707260730530834,"{""strongly negative"": 0.000194, ""negative"": 0.003512, ""negative or neutral"": 0.286356, ""positive"": 0.708717, ""strongly positive"": 0.001222}",0.000194,0.003512,0.286356,0.708717,0.001222
20585,3273,2899,4.0,61,positive,4,3.698797742137685,"{""strongly negative"": 0.000189, ""negative"": 0.005993, ""negative or neutral"": 0.290685, ""positive"": 0.7011, ""strongly positive"": 0.002034}",0.000189,0.005993,0.290685,0.7011,0.002034
20586,2874,2414,5.0,162,positive,4,4.293047896819189,"{""strongly negative"": 0.000797, ""negative"": 0.002586, ""negative or neutral"": 0.010109, ""positive"": 0.675786, ""strongly positive"": 0.310722}",0.000797,0.002586,0.010109,0.675786,0.310722
20587,856,1048,3.0,139,negative or neutral,3,3.0126593546010554,"{""strongly negative"": 0.001637, ""negative"": 0.191796, ""negative or neutral"": 0.600496, ""positive"": 0.204409, ""strongly positive"": 0.001661}",0.001637,0.191796,0.600496,0.204409,0.001661
20588,311,143,5.0,41,positive,4,3.9033378029125743,"{""strongly negative"": 0.000606, ""negative"": 0.005308, ""negative or neutral"": 0.098399, ""positive"": 0.881516, ""strongly positive"": 0.014171}",0.000606,0.005308,0.098399,0.881516,0.014171
20589,3054,3103,4.0,238,negative or neutral,3,3.290694169816561,"{""strongly negative"": 0.000742, ""negative"": 0.05607, ""negative or neutral"": 0.596537, ""positive"": 0.345053, ""strongly positive"": 0.001598}",0.000742,0.05607,0.596537,0.345053,0.001598
20590,1728,2796,5.0,83,positive,4,3.8091634828597294,"{""strongly negative"": 0.001403, ""negative"": 0.011944, ""negative or neutral"": 0.173671, ""positive"": 0.802053, ""strongly positive"": 0.01093}",0.001403,0.011944,0.173671,0.802053,0.01093
20591,3508,3390,5.0,180,positive,4,4.107146334834397,"{""strongly negative"": 0.000933, ""negative"": 0.003227, ""negative or neutral"": 0.021227, ""positive"": 0.836986, ""strongly positive"": 0.137627}",0.000933,0.003227,0.021227,0.836986,0.137627
20592,898,1403,5.0,134,positive,4,4.162998114887159,"{""strongly negative"": 0.000548, ""negative"": 0.00106, ""negative or neutral"": 0.00866, ""positive"": 0.81431, ""strongly positive"": 0.175422}",0.000548,0.00106,0.00866,0.81431,0.175422
20593,5379,2420,5.0,23,strongly positive,5,4.817534436122514,"{""strongly negative"": 0.001613, ""negative"": 0.001622, ""negative or neutral"": 0.002393, ""positive"": 0.16636, ""strongly positive"": 0.828012}",0.001613,0.001622,0.002393,0.16636,0.828012
20594,807,2747,4.0,172,positive,4,3.9151894597744095,"{""strongly negative"": 0.000119, ""negative"": 0.001314, ""negative or neutral"": 0.085612, ""positive"": 0.909168, ""strongly positive"": 0.003787}",0.000119,0.001314,0.085612,0.909168,0.003787
20595,5359,2960,4.0,171,positive,4,3.710639035722125,"{""strongly negative"": 0.000244, ""negative"": 0.005286, ""negative or neutral"": 0.280575, ""positive"": 0.711377, ""strongly positive"": 0.002518}",0.000244,0.005286,0.280575,0.711377,0.002518
20596,211,2927,4.0,190,positive,4,3.845470780892356,"{""strongly negative"": 7.2e-05, ""negative"": 0.001318, ""negative or neutral"": 0.153234, ""positive"": 0.843817, ""strongly positive"": 0.001558}",7.2e-05,0.001318,0.153234,0.843817,0.001558
20597,4059,3534,5.0,52,positive,4,3.570834636033396,"{""strongly negative"": 0.00022, ""negative"": 0.005022, ""negative or neutral"": 0.421391, ""positive"": 0.570438, ""strongly positive"": 0.002929}",0.00022,0.005022,0.421391,0.570438,0.002929
20598,1215,2923,5.0,144,positive,4,3.924071528716013,"{""strongly negative"": 0.000262, ""negative"": 0.0008, ""negative or neutral"": 0.078305, ""positive"": 0.91587, ""strongly positive"": 0.004763}",0.000262,0.0008,0.078305,0.91587,0.004763
20599,1747,2141,4.0,454,positive,4,3.959794835958746,"{""strongly negative"": 0.000169, ""negative"": 0.000959, ""negative or neutral"": 0.046855, ""positive"": 0.942939, ""strongly positive"": 0.009077}",0.000169,0.000959,0.046855,0.942939,0.009077
20600,2637,2136,5.0,233,positive,4,3.984904506971361,"{""strongly negative"": 0.000363, ""negative"": 0.002606, ""negative or neutral"": 0.043619, ""positive"": 0.918589, ""strongly positive"": 0.034824}",0.000363,0.002606,0.043619,0.918589,0.034824
20601,892,3425,5.0,133,positive,4,3.831726930613513,"{""strongly negative"": 0.000144, ""negative"": 0.002218, ""negative or neutral"": 0.167314, ""positive"": 0.826416, ""strongly positive"": 0.003908}",0.000144,0.002218,0.167314,0.826416,0.003908
