user_id,item_id,ratings,reviews
1597,453,4.0,"Vera is the kind of Detective Constable Inspector you would want in your corner. She is very off-putting, with her dumpy,scruffy appearance. Old dresses like our granny wore with sweaters and/or a quilted vest and usually a voluminous coat. And, the hair, please, Vera, a nice cut would make a world of difference. But, Vera gives off the impression, she doesn't have the time to fuss.This is the second season of Vera, the great DCI in North Cumberland. She seems to run her office in a slip shod manner, but everyone seems to get things done and knows what to do. Vera is gruff, few pleasantries, lots of inneuendoes. Vera, it seems, doesn't want anyone to get close. We learn more about Vera in this series. She had a serious relationship, Peter, and he died. That is all we know. A distant father she did not spend time with, but she now lives in his house. Vera is a loner, but she has allowed her second in command, DS Joe Ashworth, to become someone important in her life, someone who cares for her. Joe has a wife and two children, and his wife calls Vera, Joe's other woman. Joe is played by David Leon, a good looking young man who has a career ahead of him.If I have a chance to spend time with Brenda Blethyn as Northumberland's very own Columbo, I take that chance, every time!Highly Recommended. prisrob 02-05-13"
1942,508,3.0,I found this series by accident.Similar story line as Jesse Stone.....I found series engaging and entertainingDefiantly surprises in the themes.
816,139,5.0,Such a great story!
1497,329,3.0,"Blue Oyster Cult was/is a Long Island rock band that peaked in the mid-70's with the classic ""(Don't Fear) The Reaper."" In this indi-drama, Ron Eldard (""Super 8"") plays Jimmy, a roadie on their tour for the past 20 some years.  For reasons unexplained, he is fired, by telephone no less.  With no job, no money and no prospects he decides to go to the house where he grew up in Queens, N. Y.  His mother (veteran actress Lois Smith), hardly recognizes him.  Except for one day when his father died, Jimmy hadn't been back since he first left home and went on tour.While sipping a cocktail at a local saloon, Jimmy runs into an old high school nemisis (Bobby Cannavale) and his wife and Jimmy's former girlfriend (Jill Hennessy).  Nikki (Hennessy) is a struggling solo artist, but seems happy in her life which includes singing before 30 or 40 people.  We can pretty much see where this is all heading but, it really doesn't.  Although Nikki does stop by Jimmy's house and visits his old bedroom which his mother had kept intact (complete with vinyl albums and a working turntable), their high school memories are just that.There really isn't much of a story here.  The actors do their part well, but they don't have much to work with.  Although a night out with plenty of booze and cocaine produces an opportunity to let loose, the story peters out the next day.  In addition to some fine performances, the soundtrack should satisfy most from this rock and roll generation.The Blu ray transfer is in 1080p with a 1.78:1 aspect ratio.  The picture is fine if unspectacular.  A bit soft here and there but nothing problematic.  The DTS-HD MA 5.1 soundtrack is solid especially with the dialog.  I guess I was expecting a bit more with the musical influences.  Again, not necessarily of concern."
3506,742,1.0,I found the storyline boring. Every character has been done before & the combination of 8 different people thrown together is old.
1139,1587,4.0,"The Bay is a found-footage/documentary-style horror film. It follows a story of an epidemic in the Chesapeake Bay; it is told as a documentary and in narrated by a news reporter who originally covered the story; other characters' stories are also told including a doctor, a few cops, and a family visiting for the 4th of July festivities. It's a very well made film.The film's story is disturbing and creepy; although it's not exactly a disease in the movie (you'll find out what it truly is later in the film), the film effectively uses the disease/epidemic concept. Imagine being eaten from the inside by an unknown disease without any medial help or help from the government; it truly is terrifying, especially if you're afraid of disease or sickness. It has some very unique scares, including the theme and jump scares, and some generic found-footage scene, but it's balanced very well. The special effects were also great and shocking, fans of gorefests may enjoy it; we see faces being mutilated, body parts being amputated, etc. The acting was great most of the time, some of the acting was bad and slightly affected the authenticity of the film. It runs at a very fast pace, as well, which is good in my opinion. The ending was great and dark, as well. There aren't many significant flaws in this film.Overall, I really enjoyed The Bay; it's a well-made horror film that effectively uses its concept to frighten the audience. If you have completely given up on the found-footage style of shooting, then this film may revitalize your faith in the genre. People that are afraid of disease may be frightened the most. I highly recommend a rental.The Bay has very strong violence and gore. No sex or nudity."
3800,1302,4.0,"This show has a lot of potential, and fulfills some of it.It achieves a level of gritty believability due to the gravitas of the main stars. There's a lot of &#34;Oh, I love that actor!&#34; moments, and the cast is culled from Tier 1 and 2 stars from other tv shows that you'll be delighted to get to visit with again.Coherent story, believable drama, a fun sci fi series.If you're not into SciFi, I don't think you'll like The Event.If you're into SciFi, you might appreciate the several-levels-bump-up from writing acting and directing from shows like Stargate."
935,626,5.0,"This series manages to expose parts of all our issues, faults, character that require resolution. The writers and actors help us to identify with both servant and master, oppressed and the oppressor. And even though specific topics of our society change over the years, our ways of dealing with them seem to be (unfortunately) consistent. Never have I viewed characters who had so much about to them to admire and at the same time so much to be pitied/frustrated over. Best viewing ever"
4127,187,5.0,"I haven't been a great fan of Matt Smith...his version of the Doctor is rathering bumbling.  But I was intriged when Claire was introduced back with the Darleks.  I thought at the time she would make a great travelling campaign for the Doctor.  And low and behold, it was like the writers read my mind.  She is fun-loving, quick-witted and just a great addition to the season."
1489,324,4.0,Sparks fly between enemies of this quiet spoken Marshal who confronts all situations with his own sense of right and wrong with a wry sense of humor. Interesting and sometimes outright scary characters populate the story. Lively interaction with this deputy Marshall's ex wife lend a sweeter flavor to this second season.
792,767,5.0,This is a deceptive film whose real point is how do we live with our southern neighbors. Like the matter of fact attitude.
4583,1102,4.0,"From someone who does not watch cop/legal shows.....this show had me wanting to see more. The acting is very good, even down to the morgue doctor (who was wonderfully acted). I have never seen the actor before, but just looked at his IMDB, Alan Rosenburg. I hope we get to see more of him."
908,537,4.0,"Refreshing indie horror that plays with genres a bit, Resolution is all about storytelling. Well done humor and nicely layered oddity and tension (and some self-awareness), it keeps you captivated throughout. The interaction between the leads is one of the most honest I've ever seen and has such a real feel to it, that you'll gratefully forgive any improbabilities in the story. Indie fans, horror fans and film deconstructionists will all have a great time with this one."
1874,1506,1.0,"I really didn't enjoy this show much.  The scenery is beautiful, but the first episode pretty much scared me off of this show.  I would think they had fact-checkers or editors for some of the plot points, but they were missing in action."
3607,1275,5.0,At first my son did not want to watch it but once it started playing and showing kids all the fun games they could do outside without toys he got into it. Now he wants to go outside and play here we go looped de loop. Also it does a very good job at showing kids about Africa's culture.
4566,448,3.0,"Two thousand years ago, northern Britain's native people, the Picts, rallied against the Romans.  In the northernmost outpost, a small garrison was massacred, except for second-in-command Quintus Dias (Michael Fassbender).  He is rescued by the Roman's Ninth Legion, commanded by popular General Virilus.And then the Picts take on the Ninth Legion.So this is a sword. spear, and archery intensive, blood spattering (as in the300), chase, get caught, and escape type movie.The Romans, supposedly one of the most sophisticated and well-trained armies of the world, don't fare very well.  And why does escape seem to involve tramping over snow-covered mountain ridges, sensuThe Lord of the Rings?  Aren't there better ways to escape detection and get from point A to point B?There were just enough problems like this that made the plot irritating.  Be warned."
3524,897,3.0,"See my review on season 1, it only disappoints more in the end.  Watch and you'll see, not terrible but just lazy."
4067,477,2.0,"Sorry guys, didnt like this one. I hated Lez Miserables because it sang EVERY word.  I felt a little dread during the opening scene of Browsers.  Not sure why there is this mash-up of SMASH & THE OFFICE. For me, it doesnt work.  What does work for me is Bebe Neuwirth. She was great!"
4542,510,5.0,"I actually didn't know the &#34;real story&#34; behind Duck Dynasty till all the recent publicity.  But the fact that the basis is true makes it even more comical and such a good opportunity to laugh at real life.  The humor reflects care, concern and love for each other while not being the least bit stuffy or hokey.  This is one of the greatest comedies since Red Skelton!!  Real laugh out loud humor.  And not afraid to love God at the same time.  Amen, I rest my case."
637,1183,4.0,"When I first heard the Terra Nova plotline, it seemed so absurd that I hesitated to watch it.However, after viewing it on the web, I realized that I missed out on a superb series.Indeed, there is something about this show that makes me punch the ""I believe button"" on bizarre and unrealistic storylines just to see what happens next.The only negative that I can say about this show is that it didn't get picked up for a second season so you can only enjoy a handful of episodes before the Terra Nova world fades into obscurity.I highly recommend this show to anyone that likes science fiction, time travel, or fantasy stories."
1765,1011,5.0,"This is a great show. Good special effects but more important, it has an interesting and intensifying plot. The cast also changes randomly to keep it from getting stale."
889,988,4.0,The life and times of the Beta group is interesting.  I like the character development and look forward to future episodes and seansons.
340,841,5.0,"Another season and another winner.  Great stories, fast paced and original.  I am so looking forward to another season. HP is a character and a half.  His careful solving of each crime is a delight."
4834,1428,5.0,"Be""waurrrr"" the surprise ending and make sure that you are never cut by any weird bones.  Also, defending yourself by crossing your arms over your face may not work a werewolf, but it could (potentially) help you survive this movie!"
514,737,5.0,"I found that this was a great episode with a great surprise ending, not to be missed, and as always, a great show."
1860,584,5.0,"Very funny dialog, paired with good actors playing interesting characters lets the first season of Alpha House rise to the top.  Nice production and great scripts show us the lighter side of Washington DC politics.  Amazon is doing a good job competing with HBO and AMC type shows in the 30 minute comedy slot.  Betas is another good new show. Now for its time for some hard boiled hour long dramas."
2805,112,5.0,"I watch this series on SCI Fi channel when I can, but have missed many shows over the seasons.  Therefore, I find it great to be able to fill in the blank spots by watching the show in order.  I plan to buy more seasons and watch them all.  The idea that a vampire, werewolf, and a ghost can live together is unique and makes for interesting storylines"
765,1026,5.0,I have loved this show ever since the first episode.  I love how two/ now five &#34;regular guys&#34; use science to explore our world in an entertaining way.
4807,1291,5.0,kept u waiting to see what was happening next enjoyed the dif stories with everyone envolved will continue to watch
4854,86,2.0,"All of the actors/actresses in this film are talented and accomplished. I am not in the film industry so it's difficult to pinpoint what went wrong.Between the screenwriting,the direction,the cuts;something definitely did not work.Olivia Wilde's character ,in this movie, is so incredibly irritating that it was difficult to watch.I have seen her in other story lines and she is likable."
2763,1139,5.0,"The drama on this show is kind of wack. I don't know, but for some reason this is getting old."
304,880,5.0,"This is a pilot from Amazon and I hope they give us more.  The setting is new, a symphony orchestra.  The characters are different...classically trained musicians and those trying to break into the business.  As a musician I found it interesting and fun to watch although at times over the top.  It does underscore the politics in the music business.  The music business eats it young.  As I said, I enjoyed it and I hope they go beyond the pilot."
607,1684,5.0,i have been trying to find this show online and its not available. But with amazon prime its amazing to be able to watch it again.
1020,1445,4.0,"Teacher character, played by Adrien Brody, is not the typical one seen in these types of story.  In general I like these inner-city-schools type movies and this one pleasantly surprised with an original perspective.  Recommend,"
4008,1537,5.0,This movie turned out better than I thought because the picture looked questionable as to quality of production and ideas.
2832,1593,5.0,"This season, Jax's tenuous hold on the club seems to be falling to pieces.  And that is GOOD and bloody drama.  Will it all fall apart for good?  Kurt Sutter is setting us up splendidly for Season 7 which will reportedly be the last season for the show."
4649,318,5.0,"What can I say... I love drag queens, and Rupaul never disappoints!  I have been a Rupaul fan for 20 yrs, &#34;she&#34; is awesome!!!!!"
4191,1195,4.0,"I enjoyed the first season of Whitechapel and the story line in the second season is just as engaging, except I enjoyed it even more that the first because over time we get to know the characters much better and begin to understand and care more about them."
4131,178,5.0,Enjoyed the OZ theme and the kids enjoyed watching it.  I wish it was a little more educational.  But it was cute and was very positive.  I wouldn't have any problems with my kids watching the show.
2174,1363,4.0,I like the program so far.  Good characters and story line.  Looking forward to season 2 to see what direction the story goes and for new characters to be introduced.
4456,319,4.0,"Continues to keep your interest.  The characters are great, the writers have put so much into them and even the ones you don't like are that way because they are very good actors...  We so enjoy watching this show.  The two main characters, Harvey and Mike are so great together, what a pairing of talent.  Good Job."
983,96,4.0,"The Last Days on Mars tells an extremely familiar story, but in such a way that it feels fresh and looks great. Following a group of astronauts/researchers working on Mars, and when one of this crew of eight discovers that there may be life on Mars, he and one other venture out before the team's scheduled departure from the planet. Before the two can return, after acquiring soil samples, something happens and one of the men vanishes into a fissure. From here, the situation escalates, and the crew figures out that the life on Mars was never meant to be found.Directed by newcomer Ruairi Robinson (who previously directed short films), The Last Days on Mars brings nothing new to the sci-fi canon in terms of story-telling, but instead offers a fresh and creative ""look"" on the tale. The film draws many similarities from Ridley Scott's sci-fi epic, ""Prometheus"", but the differences here are: 1) They weren't looking for the creators of humanity. 2) The alien life on the planet was not a space-faring, species-creating civilization, and 3) The Last Days on Mars is more simplistic, focusing on the characters' struggles and how to escape alive, rather than seeking the beings that created humanity, what tools are at these beings' disposal and why.So, why should you watch this if it's nothing truly new? Well, because the direction is astonishing, the visuals are some of the best ever (just as good as Prometheus, and better than most others, like Iron Man 3, Star Trek into Darkness and Life of Pi), the acting is superb (Liev was just amazing) and the musical score was haunting and captivating. It's sad though, that this wasn't released in theaters worldwide because it could have done very well (same goes for Magnet's other sci-fi film, Europa Report).The Last Days on Mars is not an original film, but is instead a fresh look at a familiar story that has been used a few times in the past ten years. Definitely adding this to my collection when it's released.4/5 Stars****"
2378,799,4.0,"This four part British series about a heist gone wrong starts out so strong, it's difficult to maintain the incredible initial intensity throughout.  But anyone who likes contemporary crime drama should definitely check out ""Inside Men.""  This series has a refreshingly hard edge.  Its central protagonists are not unscrupulous villains, but ordinary men looking for a shortcut to a better life.  As two lower level employees (Warren Brown and Ashley Walters) at a money counting house look to skim from the take, they don't realize that this risky caper is going to open the door to something unfathomable.  When discovered by their supervisor (Steven Mackintosh), his response is not what they would have predicted.  Soon these three ""inside men"" are plotting a scheme that will net them millions!  And as you might expect, it's not easy to plan the perfect crime.The narrative is divided into two timelines that alternate back and forth within a given episode.  The series starts in the midst of the big heist, and the other plot line backtracks to many months before the event.  Not only, therefore, are we seeing the present-day heist spin out of control, we are seeing the tumultuous days leading up to the event.  The actual action sequences are extremely well done and exciting, while the planning stage is also fraught with tension.  All of the men have women and/or families that figure into the scenario in one way or another (kudos to Kierston Wareing, so good in The Take, for channeling her best Lady MacBeth as Brown's girlfriend).  The beauty of this story is that you really never know where it is going.  Having seen the heist in the opening episode, there are still plenty of surprises once the back story catches up and gives us a fresh perspective on what's going on.The pacing of ""Inside Men"" is fast and frenetic and it works so well due to the performances.  Walters is quite solid as the emerging conscience of the group, while Brown is more impetuous.  But, for me, this is Mackintosh's show.  His character arc plays out similarly to Bryan Cranston's in Breaking Bad (although obviously not in as much depth).  Starting as the idealization of a perfect professional family man, his increasing detachment and willingness to explore the darkness of his soul are riveting to watch.  If ""Inside Men"" has any flaws, it is that it comes to a rather hasty conclusion.  Seriously.  When the final episode was over, I actually didn't realize that was the end of the series.  I thought there were more episodes.  Don't get me wrong, things come to a resolution--but it also would have been easy to keep the story continuing.  But that's something I like about British TV (as opposed to American), they aren't boxed into a certain number of shows.  ""Inside Men,"" therefore, doesn't get a chance to burn itself out.  It's just quick, gritty, and memorable. 4 1/2 stars.  KGHarris, 8/12."
1597,1237,2.0,"'The Canyons' is one of those films you hear about, that is so bad that you have to see for yourself. Plus, it was supposed to be the comeback of Lindsay Lohan. What I kept thinking when I saw Lindsay Lohan was the amount of bruises on her legs that were apparently not covered by make-up. It was sloppy, and that is exactly what the film is, sloppy.What we see is the underbelly of Hollywood. The scummy, seamy side. A young, would be starlet, Lindsay Lohan, being kept by a millionaire porn star. Sex with differing couples, or with men whom the porn star has promised a night with Lohan. The plot is thick with wanna be's and with actors working as waiters and bar tenders, selling and playing with sex and drugs on the side. Everyone seems to be a little 'off' is it the drugs or are they all mentally ill? No matter, thus is not a good film. I am not sure if it ever made it to the big screen. Lots of hoopla, where nothing delivers.Not Recommended For Me. prisrob 11-05-13"
2175,1022,3.0,"I should watch all the episodes. Still I didn't. I like the actors very much especially Mads. He is great and has so a particular and odd face that it is perfect for the series but still I didn't see enough. If i have to say something now I think that could be better done, it is lacking something but I don't know what."
1422,1473,4.0,"A really fun and original premise... Really enjoyed the pace, characters, acting, and script. If this becomes a regular series, I will absolutely be certain to watch in its entirety..."
4645,885,3.0,"This series has a lot of potential -- but I think it's too &#34;cutsey&#34; about half the time.  Wish it was more serious rather than trying to be cute.  Leaves a lot to be desired as far as I'm concerned.  So if you are looking for something to occupy your viewing time, guess this does the trick."
2416,1363,5.0,"Great show, first season was a hit in this household. Liked the dynamic between the characters, the flushing out of their story throughout the season, and the overall plot line. Can't wait for season 2 when it becomes available on Amazon Prime."
4852,1616,5.0,As I wrote in the review for season one.  This is a good show and the only thing I am unhappy about is that it is no longer being produced. Considering how many really bad shows are on the air I just don't understand why a good one like this fails.  Except the name and description don't sound interesting.  The show is though.
3055,207,4.0,"This is a tough story to get on screen, with so much of the action having taken place with mouse clicks and keyboard clacks.  It's a good start.Gibney the documentarian perhaps only scratches the surface of ethical considerations and real-life consequences of the leaks on view; but better he scratch the surface than glide over it as does Andy Greenberg's bookThis Machine Kills Secrets: How WikiLeakers, Cypherpunks, and Hacktivists Aim to Free the World's Information(2012)."
4982,22,5.0,"Excellent show with the feel of the era, excellent plot and acting.  The BBC is always great and them doing a show on themselves in the past is truly fascinating to us across the pond."
4965,1352,2.0,"Maybe I was expecting too much from this movie but it was hyped up a lot.I was thinking it was gonna be really scary.  I usually like anthology movies but this was just lame.It's was like watching something like the Blair Witch Projects but as an anthology.This gang of guys who film stupid videos to sell online are hired to steal a VHS tape from a house.One of them ends up watching all these random tapes he finds and each of those shows its own horror story.Most of the stories were kind of lame and reminded at best of some of the crappier episodes of Freddy's Nightmares, as far as acting and writing went.  Just a lot more low budget than that show was obviously.There is one story with a killer in the woods who kind of reminds me of Jason.  There are some creepy parts there but overall this movie was just really slow and boring.The framing device, with that gang of guys, was shitty as hell.  I hated watching those parts and the actors were annoying."
60,1664,5.0,My 6 year old son loves Phineas and Ferb and he is so excited to be able to watch them again as we haven't had cable in a while. The episodes play great over our Roku box.
1744,838,5.0,"Anyone who has children or grandchildren between the ages of 4 to 10, this is an absolute hit!  They love it and that makes their grandfather happy too!"
1399,1095,5.0,"My toddler loves Mili, Geo, and Bot. This show occasionally gets on my nerves (especially when my toddler makes me sing the theme song 439758475238490 times in a row) but it's so worth it. I did so terribly in math when I was in school because I believed that because I was a girl, I could not do math. I felt so worthless and stupid. In fact, I had anxiety attacks all through college because of it. I love that there's a show out there empowering kids (especially girls) to do math. I love that there's a female superhero who is smart and not dressed up like something out of a male fantasy. If this helps give my child a little bit more confidence later on down the road, then it will be worth it to have to sing, &#34;you've got mighty math power&#34; as many times as I have to!"
749,335,5.0,"Series Creator: ""Nancy Miller"" penned a nice semi-hard hitting TV version of a La Femme Nikita with severely rough edges Oaklahoma Police Dept. Detective that has fallen under the watchful graces of an Angel assigned to provide the Detective with a second chance at redemption for all of the dimwitted, narrow-minded, self destructive decisions she's made.Nicely done, almost different and indifferent to the usual Playmate Bunny types depicted in commercial Television dramas, petite ""Holly Hunter"" manages to drive this series forward with a Napolean complex hellbent on rough-housing anything, and anyone that gets in her way. While the themes are adult oriented, the nature and style is more akin to the whimsy of teenage boys--with enough preadulescent attraction for Tomboy girls--to offset oncoming hormonal desires, which makes ""SAVING GRACE"" highly entertaining viewing for the youth of my soul...  GBJ"
4109,465,2.0,"Sebastian Faulks' novel is highly regarded.  I've not read it, but I'll take people's word that it's good.  Abi Morgan is a talented screenwriter whose work I've enjoyed -- most recently, the series ""The Hour"" and the film ""Shame"".  So I should've liked ""Birdsong"".  But for whatever reason, the potential in this project just didn't gel into anything particularly great.  Perhaps the series needed to be longer:  the love story feels rushed; Eddie Redmayne's compatriots in the trenches just seem like quick sketches; and then it's over.  Well, it's not over before we're given the moral of story, delivered by a guy tragically dying in the trenches.  ""It's all we're good for,"" the guy croakingly soothsays to Redmayne, while the strings weep in the background.  ""To love and be loved.""  (Hopefully this scene is not in the novel.)But before we get to that pearl of wisdom, we must endure a lot of staring into the middle distance, mostly from Redmayne as he reminiscences about his lost love while in the trenches.  The director was rather cruel to Redmayne, I should think.  The guy is asked to look tragic throughout the whole picture, even in the pre-war scenes.  He's asked to break down and sob a few times.  Actors hate that, by the way.  Worst of all, he's asked to whisper.  A lot.  Almost his entire dialogue is whispered.  If you don't have a decent home theater system with Dolby, you are well advised to turn on the Closed Captioning, unless you enjoy alternating your volume up and down between whispering and bombshells.  I think some directors confuse whispered dialogue with Important Dialogue.The heart of the thing is the love story, but, as I said earlier, the story is too rushed for us to start really rooting for the lovers to come together.  There is some nice intensity between them as they steal glances at each other and play some footsie on a rowboat (for once, all the staring works to a purpose), but it's just not enough.  The lady is married to an impotent man, conveniently enough, and I think she's supposed to be about 10 or so years older than Redmayne.  But Clemence Poesy appears to be the same age as Redmayne, so it's strange when she calls him ""my boy"", and it's even stranger when the 16-year-old daughter of the husband's first marriage calls Poesy ""maman"".  Poesy seems like a fine actor, but this is a Casting Fail.As for the rest of it:  there's a Gallipoli-like futile charge against the Germans that fails because of incompetent planning by the military brass, but really, haven't we seen all this before?  In fact, we've seen it in ""Gallipoli"", a superior movie directed by Peter Weir.  I couldn't connect with the soldiers' mission, and I couldn't connect with them.  One of them wears sweaters, sent from his mother back in England, over his army issue.  Couldn't tell you anything else about him, though.  Perhaps Abi Morgan needed to spend more time on them.  Perhaps the producers needed a bigger budget to expand the series.Or, and here's a thought, maybe the original novel the series is based on isn't all that good to begin with, contrary to received opinion.  All that I learned from ""Birdsong"" is that War, and French Ladies, are Hell.  Tell me something I don't know!  2 out of 5."
1107,386,4.0,"I love law and order Los Angeles though my first, always and number 1 love is the original Law and Order. Same concept different players and some big name players I might add. As we all know law and Order always took from the headlines and made their twist to it, well it's no Different in LA where at times it gives story lines from the entertainment world. I do like the show, I feel it could be a bit stronger after watching some of the episodes I have yet to know each character. And I know they are probably now and then going to switch people sometimes I like and get use to a character and then they bring in someone new for you to get use to. But I would keep watching.MAN I miss Jerry Orbach. He was real, you could relate and he had his humor that flowed right into the Law and Order shows, that made you love watching him and law and order. R.I.P. There are also a lot of good actors who were apart of this franchise."
2168,527,5.0,"Thomas and Sarah are such devils, but always missing their marks..lol. i would have loved to have seen more of them"
4786,1365,5.0,"The first half of this season had a great story line and continued of the previous season. The second half of this season went in another direction but the team as always handles everything in stride. This show is truly an original and is one of my favorites, Okay I'm a TV junkie and watch and collect a lot of shows but this is a great Sci-Fi show that's original and unique and lastly refreshing."
121,1352,4.0,"This may look like your ordinary weekly cheap horror release as there are so many of them but V/H/S is actually a very good, clever movie and one of the years best, its directed by several known people from the genre including Ti West (the innkeepers, house of the devil)who is very good at what he does, the movie is a found footage film which will probably put people off but please give it a chance!!, the entire movie is made up of footage from peoples cameras who all fall foul to some kind of bizarre event that leads to their death, its allot more original than your average movie of this kind and does incorporate some brilliant effects and some quite hardcore violence at times, it gives off a very scary vibe too at times with each segment being very unique, this is a film not to be missed by horror fans, the movie also runs at just under 2hrs too which is pretty good for this type of movie. Make sure you check it out."
4575,643,3.0,"This sequel starts off promising with a series of bloggers discussing the authenticity of the original GRAVE ENCOUNTERS...sort of a parody within a parody.  One blogger, an aspiring filmmaker, believes the found footage is real, and wants to go to the hospital to prove it.  Ironically, this novice director is working on a slasher movie, another overworked genre.  Anyway, the first half of GE2 looks like a potentially effective sequel, but the appearance of a character from the original film sends the movie on a downward spiral it doesn't recover from.The Vicious Brothers wrote the script but didn't direct this time.  It's disappointing to see a potentially good sequel disintegrate so easily.  Let's hope this ends the franchise."
1547,255,5.0,The writers of this show say what many people are thinking about one another. It is also rewarding to see a senior citizen toss zingers at the younger women in the house. Awesome entertainment that I recommend for both genders!
4484,425,5.0,It is wonderful to see Ford Maddox Ford's work given the respect and notice it deserves. The acting in this miniseries is amazing and heartbreaking.
2856,458,4.0,"Season 12-16 are getting the same review.  Tom Baker (my dad's favorite) fits not only the role of the Doctor, but also time in Earth 'real time'.  The introduction of the sonic screwdriver, New companions which continue to defy the command 'stay here!!' Short episodes make this a great binge.  The cerebral side of the Doctor as well as 'the classic Dr.smile' grow into the story line."
251,1512,2.0,"The core device of horror in Would You Rather isn't terrible: desperate people are competing, and getting paid to do horrible things to one another.  Many horror movies these days have populist and/or &#34;game show&#34; angle.  Recently 13 Sins and Cheap Thrills played with this concept in a pretty satisfying way.Would You Rather unfortunately distinguishes itself from those movies by not making much sense.  The title suggests something like Fear Factor, where participants torture themselves.  But what they actually do is choose which other participant they will do something awful too.  That said, there is no consequence for choosing wrong, or a real way to lose---except not participating.Players die incidentally because they are tasked with stabbing, hurting, and mutilating each other---not because of some wicked twist in the game or whatever.  The ending is also plain old stupid, and there are continuity errors in the film.  And perhaps the biggest issue of all: the gore is very weak."
3826,138,5.0,"Oh, how I love this series!  The action is fantastically outstanding, and the storyline pulls you into an absorbed clutch for more episodes that you never want to miss.  These people become really close knit with each other.  Imagine a machine that can know your every move, and when you are in the throes of being killed, your number comes up, and a team comes to the rescue you.  The action is outstanding, and I crave more and more of this series."
3151,1102,5.0,I have to commend Amazon on this original.  It left me wanting more after its conclusion. Here's hoping that this one will make the cut. Very well-defined characters.
2083,391,5.0,Loving the show !! Loving the plots sub-plots etc!! Can not wait for season 4! Amazing writer Shonda Rimes!! !!!
3113,1471,2.0,"I really wanted to like this, but the story development seemed dis-jointed and dull. The lead actor would have been excellent as a British spy, but he was playing a Frenchman and did not seem French. This made the whole thing unrealistic."
4815,1331,5.0,This is Chris Carter at his VERY BEST! Great cast. Great writing. Great acting. Great production values. Great story! Pick it up!
1953,738,5.0,The best and most entertaining program yet on Kindle Fire.
4758,138,5.0,"This show has it all! It makes you think, it keeps you on the edge of your seat, and never stops surprising you! Love this show...it is addictive."
3207,1258,5.0,I have watched many westerns with my Dad and this is one of the best! It tells about the beginning of the railroad and how the people have lived besides the main story about a Civil War Veteran that is looking for revenge toward the men that killed his wife and son. I can not wait for Season 3 to start on Aug. 10th!!
846,819,5.0,"Interesting characters and good dialog. The plots are always fast paced and interesting. Of course, I'm a big fan of Mary McDonnell, so I would probably watch any show she was in. But this is good entertainment."
4367,824,4.0,"For a teen comedy, this seems pretty cute. The girls do get overly dramatic at times, fussing over silly little things. I'll admit I'm not up on British teen culture, but it seems excessive for the girls to say that a girl who wears a thong comes from ""Vulgaria."" Still, I guess that's teens, and the movie does decent job of milking that drama for a few laughs."
962,711,5.0,"This is an exciting show that really captures the reality of westward expansion during  the industrial revolution. I've read some reviews that say that hell on wheels is more of a soap opera with brutality as a sub-plot but I disagree. I feel like the show captures the brutal, tragic and ironic reality of the west at that time...I will keep watching as long as they keep producing episodes. This series is anything but a soap opera..."
4304,630,5.0,what a great show full of magic.. cannot wait until it's released on blu ray.. the first season looked great in high def..
2350,1187,3.0,It just isn't close to life..She is running around like a chicken a real Doctor doesn't do that...I don't know just could get into the show that much. Mobs and medicine is one of my favorite you see I'm a movie buff...
4275,988,5.0,"This is pretty sweet. Mostly comedy with a bit of drama, this is about a buddy group with a goal to achieve!"
4297,885,5.0,"I didn't expect such a goofy episode to be big on character development, but my oh my poor Claudia. It makes complete sense that her deepest fear is that her life now, weird weird warehouse life, is just a figment of her mind. She came off as genuinely terrified, and I wanted her to be okay.I could have done without dufus calling the monster-Hannah ""Beotch"" and all of the lampshaded fanservice, but overall it was a good episode."
1470,1066,5.0,Not sure how they do it but they keep characters varied and complex while moving the story in so many directions. Can't stop watching!
4426,888,5.0,"This is a particularly bad film, so if you are new to MST3K, steer clear until you get a few more episodes under your belt. Also, just so you realize the amount of pain and suffering the MST3K crew had to go through, you need to understand that they watch the movie over and over and over so they can script their riffs. You are only forced to watch it once; they are forced to watch it several times. Just thinking of watching this movie without the riffing hurts me badly."
1326,473,5.0,All the great acting and subplots in an adult drama missing from most American junk aimed at pre-teens.  Sort of the British version of the Newsroom.
1356,660,5.0,"What a wonderful rendition of the Harry Bosch mystery series by Michael Connelly. Dark, gritty, LA and the detectives and cops who have to work there are all fantastic!  We need more Bosch!!"
101,1348,5.0,"I love police procedurals. My favorite is the Swedish Wallander, so that's the standard I compare others against, and Single-Handed does a great job of entertaining me and making me want to see more. The acting is superb, so much so that you can forget they are actors and believe in these complicated people, their small town on the western edge of Ireland, and the tough lives they lead. I enjoyed every minute."
